order_id,predicted_cycle_time_min,wip_level,demand_urgency,quality_status,pull_decision
O108683,46.09,11,Medium,Pass,Partial Pull
O108684,27.04,16,Medium,Pass,Partial Pull
O108685,27.65,9,High,Pass,Partial Pull
O108686,37.33,20,Medium,Pass,Partial Pull
O108687,24.76,22,Medium,Pass,Partial Pull
O108688,29.19,12,Medium,Pass,Partial Pull
O108689,26.92,2,High,Pass,Full Pull
O108690,32.17,9,Medium,Pass,Partial Pull
O108691,39.16,19,Medium,Pass,Partial Pull
O108692,25.48,12,Medium,Pass,Partial Pull
O108693,30.68,18,Medium,Pass,Partial Pull
O108694,42.02,26,Medium,Fail,No Pull
O108695,38.88,24,Medium,Pass,Partial Pull
O108696,29.52,19,Medium,Pass,Partial Pull
O108697,18.57,2,Medium,Pass,Partial Pull
O108698,32.53,23,Low,Pass,No Pull
O108699,22.84,10,Medium,Pass,Partial Pull
O108700,29.47,12,High,Pass,Partial Pull
O108701,51.57,21,Medium,Pass,Partial Pull
O108702,55.12,25,Low,Rework,No Pull
O108703,39.5,22,Medium,Pass,Partial Pull
O108704,37.5,9,Medium,Pass,Partial Pull
O108705,36.49,13,Medium,Pass,Partial Pull
O108706,43.64,11,Medium,Pass,Partial Pull
O108707,46.52,14,Medium,Pass,Partial Pull
O108708,51.63,23,Medium,Pass,Partial Pull
O108709,56.18,29,Low,Rework,No Pull
O108710,28.61,12,Medium,Fail,No Pull
O108711,19.11,10,Medium,Pass,Partial Pull
O108712,34.45,27,Low,Pass,No Pull
O108713,31.51,4,High,Pass,Full Pull
O108714,25.94,12,Medium,Pass,Partial Pull
O108715,43.69,29,Medium,Pass,Partial Pull
O108716,56.75,27,Medium,Pass,Partial Pull
O108717,51.48,25,Low,Pass,No Pull
O108718,49.7,27,Low,Pass,No Pull
O108719,31.89,7,Medium,Pass,Partial Pull
O108720,40.9,1,High,Pass,Full Pull
O108721,54.91,26,Low,Pass,No Pull
O108722,35.89,15,Medium,Pass,Partial Pull
O108723,45.76,7,High,Pass,Full Pull
O108724,52.1,14,Medium,Pass,Partial Pull
O108725,41.82,25,Medium,Rework,Partial Pull
O108726,59.3,15,Medium,Fail,No Pull
O108727,58.03,19,Medium,Pass,Partial Pull
O108728,34.07,15,Medium,Pass,Partial Pull
O108729,36.35,14,High,Pass,Partial Pull
O108730,49.52,29,Low,Pass,No Pull
O108731,44.5,28,Low,Pass,No Pull
O108732,40.08,13,Medium,Pass,Partial Pull
O108733,48.02,25,Medium,Fail,No Pull
O108734,34.03,22,Medium,Pass,Partial Pull
O108735,9.73,4,Medium,Pass,Partial Pull
O108736,45.42,26,Low,Pass,No Pull
O108737,30.92,21,Medium,Pass,Partial Pull
O108738,45.38,26,Low,Pass,No Pull
O108739,29.09,24,Low,Pass,No Pull
O108740,76.03,28,Low,Pass,No Pull
O108741,41.26,16,Medium,Pass,Partial Pull
O108742,22.24,1,High,Pass,Full Pull
O108743,38.19,8,Medium,Rework,Partial Pull
O108744,35.6,4,High,Pass,Full Pull
O108745,33.16,7,Medium,Pass,Partial Pull
O108746,46.74,17,Low,Pass,Partial Pull
O108747,86.22,30,Low,Pass,No Pull
O108748,35.91,23,Medium,Pass,Partial Pull
O108749,32.09,13,Medium,Pass,Partial Pull
O108750,38.39,15,Medium,Pass,Partial Pull
O108751,27.59,16,High,Pass,Partial Pull
O108752,24.98,12,Medium,Pass,Partial Pull
O108753,36.1,18,Medium,Pass,Partial Pull
O108754,29.09,29,Low,Pass,No Pull
O108755,30.12,3,High,Pass,Full Pull
O108756,39.19,11,High,Rework,Partial Pull
O108757,27.33,2,High,Pass,Full Pull
O108758,47.6,26,Low,Pass,No Pull
O108759,12.73,6,Medium,Pass,Partial Pull
O108760,58.48,20,Medium,Pass,Partial Pull
O108761,30.25,2,Medium,Pass,Partial Pull
O108762,36.72,14,Medium,Pass,Partial Pull
O108763,75.57,27,Low,Pass,No Pull
O108764,44.75,29,Medium,Pass,Partial Pull
O108765,45.46,4,High,Pass,Full Pull
O108766,36.22,20,Medium,Pass,Partial Pull
O108767,33.29,7,High,Pass,Full Pull
O108768,37.57,22,Medium,Pass,Partial Pull
O108769,34.61,16,Medium,Rework,Partial Pull
O108770,52.41,24,Medium,Pass,Partial Pull
O108771,53.46,27,Low,Pass,No Pull
O108772,39.96,10,High,Pass,Partial Pull
O108773,19.77,1,High,Pass,Full Pull
O108774,35.42,9,Medium,Pass,Partial Pull
O108775,17.75,6,Medium,Pass,Partial Pull
O108776,28.41,3,High,Rework,Full Pull
O108777,51.37,22,Medium,Pass,Partial Pull
O108778,54.07,27,Low,Rework,No Pull
O108779,35.57,16,Medium,Pass,Partial Pull
O108780,35.8,16,Medium,Pass,Partial Pull
O108781,45.72,18,Medium,Rework,Partial Pull
O108782,77.49,27,Medium,Pass,Partial Pull
O108783,27.28,0,High,Pass,Full Pull
O108784,58.89,16,Medium,Pass,Partial Pull
O108785,59.31,26,Low,Pass,No Pull
O108786,44.22,5,High,Rework,Full Pull
O108787,39.65,17,Medium,Pass,Partial Pull
O108788,29.95,0,High,Pass,Full Pull
O108789,61.05,25,Low,Pass,No Pull
O108790,50.3,20,Medium,Pass,Partial Pull
O108791,65.37,29,Medium,Pass,Partial Pull
O108792,21.68,9,High,Pass,Partial Pull
O108793,77.35,22,Low,Pass,No Pull
O108794,34.28,23,Medium,Pass,Partial Pull
O108795,52.35,0,High,Pass,Partial Pull
O108796,58.11,23,Medium,Pass,Partial Pull
O108797,50.05,22,Medium,Pass,Partial Pull
O108798,51.1,19,Medium,Pass,Partial Pull
O108799,42.65,17,Medium,Fail,No Pull
O108800,30.73,24,Low,Pass,No Pull
O108801,12.62,3,High,Fail,No Pull
O108802,20.22,12,Medium,Pass,Partial Pull
O108803,16.87,8,High,Pass,Full Pull
O108804,69.1,26,Low,Pass,No Pull
O108805,36.88,5,Medium,Pass,Partial Pull
O108806,22.33,1,Medium,Pass,Partial Pull
O108807,46.78,28,Low,Pass,No Pull
O108808,57.9,12,Medium,Pass,Partial Pull
O108809,69.16,24,Medium,Pass,Partial Pull
O108810,32.76,7,Medium,Pass,Partial Pull
O108811,67.6,21,Medium,Pass,Partial Pull
O108812,69.76,28,Medium,Pass,Partial Pull
O108813,58.15,23,Low,Pass,No Pull
O108814,40.77,9,Medium,Pass,Partial Pull
O108815,37.92,18,Medium,Fail,No Pull
O108816,86.69,25,Medium,Pass,Partial Pull
O108817,55.57,26,Low,Pass,No Pull
O108818,42.0,9,Medium,Pass,Partial Pull
O108819,66.83,7,Medium,Rework,Partial Pull
O108820,21.68,13,Medium,Pass,Partial Pull
O108821,19.77,7,High,Pass,Full Pull
O108822,59.6,22,Medium,Fail,No Pull
O108823,62.78,18,Medium,Pass,Partial Pull
O108824,37.52,14,High,Pass,Partial Pull
O108825,70.27,25,Medium,Pass,Partial Pull
O108826,15.64,6,High,Pass,Full Pull
O108827,68.21,25,Medium,Pass,Partial Pull
O108828,35.1,17,Low,Pass,Partial Pull
O108829,64.44,30,Low,Pass,No Pull
O108830,28.92,18,Medium,Pass,Partial Pull
O108831,40.55,23,Low,Pass,No Pull
O108832,47.48,5,High,Pass,Partial Pull
O108833,24.99,7,Medium,Pass,Partial Pull
O108834,24.86,17,Medium,Pass,Partial Pull
O108835,39.55,7,High,Pass,Full Pull
O108836,18.42,1,High,Pass,Full Pull
O108837,27.89,13,Medium,Pass,Partial Pull
O108838,30.69,8,Medium,Pass,Partial Pull
O108839,65.91,20,Medium,Pass,Partial Pull
O108840,29.46,17,Medium,Pass,Partial Pull
O108841,30.27,15,Medium,Pass,Partial Pull
O108842,37.21,25,Medium,Pass,Partial Pull
O108843,15.06,2,Medium,Pass,Partial Pull
O108844,61.67,24,Low,Pass,No Pull
O108845,33.84,14,Medium,Pass,Partial Pull
O108846,50.39,21,Medium,Pass,Partial Pull
O108847,54.24,25,Medium,Fail,No Pull
O108848,35.71,9,High,Pass,Partial Pull
O108849,45.87,7,High,Pass,Full Pull
O108850,45.26,23,Medium,Pass,Partial Pull
O108851,21.5,19,Medium,Rework,Partial Pull
O108852,33.86,5,Medium,Rework,Partial Pull
O108853,50.71,8,Medium,Fail,No Pull
O108854,40.27,26,Low,Pass,No Pull
O108855,46.41,17,Medium,Pass,Partial Pull
O108856,78.17,28,Low,Pass,No Pull
O108857,51.62,21,Medium,Rework,Partial Pull
O108858,35.07,6,Medium,Pass,Partial Pull
O108859,23.36,6,High,Pass,Full Pull
O108860,49.55,29,Low,Pass,No Pull
O108861,33.58,22,Medium,Pass,Partial Pull
O108862,66.65,18,Medium,Pass,Partial Pull
O108863,58.35,20,Low,Rework,No Pull
O108864,41.37,12,Medium,Pass,Partial Pull
O108865,50.55,9,Medium,Pass,Partial Pull
O108866,35.45,25,Low,Pass,No Pull
O108867,37.17,27,Low,Pass,No Pull
O108868,27.35,28,Low,Pass,No Pull
O108869,49.02,24,Medium,Pass,Partial Pull
O108870,48.82,27,Low,Pass,No Pull
O108871,54.59,16,Medium,Pass,Partial Pull
O108872,32.13,9,Medium,Pass,Partial Pull
O108873,20.2,2,High,Pass,Full Pull
O108874,31.83,9,High,Pass,Partial Pull
O108875,31.54,13,Medium,Pass,Partial Pull
O108876,54.61,2,High,Pass,Partial Pull
O108877,53.44,10,Medium,Pass,Partial Pull
O108878,57.66,28,Low,Pass,No Pull
O108879,32.67,8,High,Fail,No Pull
O108880,31.46,12,Medium,Rework,Partial Pull
O108881,43.75,19,Medium,Pass,Partial Pull
O108882,42.3,27,Low,Rework,No Pull
O108883,50.44,28,Low,Pass,No Pull
O108884,58.28,25,Low,Rework,No Pull
O108885,34.46,4,High,Pass,Full Pull
O108886,25.57,3,Medium,Pass,Partial Pull
O108887,36.43,22,Low,Pass,No Pull
O108888,35.01,27,Low,Rework,No Pull
O108889,27.63,19,Medium,Pass,Partial Pull
O108890,58.28,28,Low,Pass,No Pull
O108891,36.11,20,Medium,Pass,Partial Pull
O108892,33.48,10,Medium,Pass,Partial Pull
O108893,44.41,26,Medium,Pass,Partial Pull
O108894,42.28,23,Medium,Pass,Partial Pull
O108895,34.69,11,Medium,Pass,Partial Pull
O108896,39.3,18,Medium,Pass,Partial Pull
O108897,57.28,17,Medium,Pass,Partial Pull
O108898,23.59,3,High,Pass,Full Pull
O108899,27.28,8,Medium,Pass,Partial Pull
O108900,21.94,7,Medium,Pass,Partial Pull
O108901,46.42,8,Medium,Pass,Partial Pull
O108902,50.33,16,Medium,Pass,Partial Pull
O108903,36.64,15,Medium,Pass,Partial Pull
O108904,65.9,26,Low,Pass,No Pull
O108905,31.41,0,High,Fail,No Pull
O108906,35.34,25,Medium,Fail,No Pull
O108907,21.16,7,Medium,Pass,Partial Pull
O108908,35.43,10,Medium,Pass,Partial Pull
O108909,18.77,4,High,Pass,Full Pull
O108910,14.17,0,Medium,Pass,Partial Pull
O108911,12.71,3,High,Rework,Full Pull
O108912,43.98,6,Medium,Pass,Partial Pull
O108913,28.85,11,Medium,Pass,Partial Pull
O108914,34.42,9,Medium,Pass,Partial Pull
O108915,17.7,3,Medium,Pass,Partial Pull
O108916,38.19,10,Medium,Pass,Partial Pull
O108917,25.13,4,High,Rework,Full Pull
O108918,47.2,21,Medium,Pass,Partial Pull
O108919,42.88,20,Medium,Pass,Partial Pull
O108920,38.98,1,High,Pass,Full Pull
O108921,61.68,20,Medium,Pass,Partial Pull
O108922,53.96,28,Medium,Pass,Partial Pull
O108923,59.78,29,Low,Pass,No Pull
O108924,22.08,1,High,Pass,Full Pull
O108925,50.18,28,Low,Pass,No Pull
O108926,24.91,12,Medium,Rework,Partial Pull
O108927,47.74,27,Low,Pass,No Pull
O108928,34.84,6,High,Pass,Full Pull
O108929,29.68,21,Medium,Pass,Partial Pull
O108930,39.67,24,Medium,Rework,Partial Pull
O108931,29.79,8,Medium,Pass,Partial Pull
O108932,54.44,22,Medium,Pass,Partial Pull
O108933,44.89,5,Medium,Pass,Partial Pull
O108934,44.82,21,Medium,Pass,Partial Pull
O108935,68.37,29,Low,Fail,No Pull
O108936,25.76,9,High,Pass,Partial Pull
O108937,48.16,29,Low,Rework,No Pull
O108938,26.0,20,Medium,Pass,Partial Pull
O108939,43.53,15,Medium,Pass,Partial Pull
O108940,29.12,10,Medium,Pass,Partial Pull
O108941,55.26,17,Low,Pass,Partial Pull
O108942,53.01,30,Low,Pass,No Pull
O108943,18.38,0,High,Pass,Full Pull
O108944,47.23,26,Medium,Pass,Partial Pull
O108945,18.03,4,High,Pass,Full Pull
O108946,56.62,27,Medium,Pass,Partial Pull
O108947,37.39,16,Medium,Pass,Partial Pull
O108948,60.97,27,Low,Pass,No Pull
O108949,17.47,5,Medium,Pass,Partial Pull
O108950,12.42,1,High,Pass,Full Pull
O108951,23.44,14,Medium,Pass,Partial Pull
O108952,52.48,24,Medium,Rework,Partial Pull
O108953,41.86,24,Medium,Pass,Partial Pull
O108954,30.89,23,Low,Pass,No Pull
O108955,37.52,24,Medium,Pass,Partial Pull
O108956,56.59,24,Low,Pass,No Pull
O108957,43.75,26,Medium,Pass,Partial Pull
O108958,24.13,5,High,Pass,Full Pull
O108959,31.09,7,Medium,Pass,Partial Pull
O108960,14.19,0,High,Pass,Full Pull
O108961,24.65,13,Medium,Pass,Partial Pull
O108962,39.39,8,Medium,Pass,Partial Pull
O108963,62.49,19,Low,Pass,No Pull
O108964,39.03,17,Low,Pass,Partial Pull
O108965,44.63,18,Medium,Pass,Partial Pull
O108966,53.67,20,Low,Pass,No Pull
O108967,63.04,30,Low,Pass,No Pull
O108968,19.31,3,High,Pass,Full Pull
O108969,51.44,8,Medium,Rework,Partial Pull
O108970,52.34,12,Medium,Pass,Partial Pull
O108971,26.99,2,High,Fail,No Pull
O108972,40.79,25,Low,Pass,No Pull
O108973,35.96,12,Medium,Pass,Partial Pull
O108974,27.16,5,High,Pass,Full Pull
O108975,44.86,16,Medium,Pass,Partial Pull
O108976,12.32,5,High,Pass,Full Pull
O108977,52.88,12,Medium,Pass,Partial Pull
O108978,48.83,19,Medium,Pass,Partial Pull
O108979,28.11,9,Medium,Pass,Partial Pull
O108980,47.04,25,Medium,Pass,Partial Pull
O108981,29.14,7,High,Pass,Full Pull
O108982,21.65,3,High,Pass,Full Pull
O108983,27.06,13,Medium,Pass,Partial Pull
O108984,30.81,5,High,Rework,Full Pull
O108985,50.64,21,Medium,Pass,Partial Pull
O108986,43.62,16,Medium,Pass,Partial Pull
O108987,43.13,4,High,Pass,Full Pull
O108988,25.84,10,Medium,Pass,Partial Pull
O108989,39.79,26,Medium,Pass,Partial Pull
O108990,73.4,25,Medium,Pass,Partial Pull
O108991,31.57,19,Medium,Pass,Partial Pull
O108992,56.36,27,Low,Pass,No Pull
O108993,11.39,3,Medium,Pass,Partial Pull
O108994,25.64,22,Medium,Fail,No Pull
O108995,27.74,0,Medium,Pass,Partial Pull
O108996,38.92,18,Medium,Pass,Partial Pull
O108997,17.44,1,High,Pass,Full Pull
O108998,37.39,10,Medium,Pass,Partial Pull
O108999,25.72,2,High,Pass,Full Pull
O109000,25.04,7,Medium,Pass,Partial Pull
O109001,46.54,19,Medium,Pass,Partial Pull
O109002,41.28,24,Low,Pass,No Pull
O109003,73.18,29,Medium,Pass,Partial Pull
O109004,48.11,30,Medium,Fail,No Pull
O109005,26.59,4,Medium,Pass,Partial Pull
O109006,55.4,28,Low,Pass,No Pull
O109007,23.98,8,Medium,Pass,Partial Pull
O109008,42.21,27,Low,Pass,No Pull
O109009,33.57,26,Medium,Pass,Partial Pull
O109010,49.12,28,Medium,Pass,Partial Pull
O109011,47.84,15,Medium,Pass,Partial Pull
O109012,66.12,23,Low,Pass,No Pull
O109013,29.09,13,Medium,Pass,Partial Pull
O109014,22.4,2,High,Fail,No Pull
O109015,37.48,14,Medium,Pass,Partial Pull
O109016,21.87,6,Medium,Pass,Partial Pull
O109017,16.47,3,Medium,Pass,Partial Pull
O109018,23.8,4,Medium,Pass,Partial Pull
O109019,25.3,6,Medium,Pass,Partial Pull
O109020,43.87,24,Medium,Pass,Partial Pull
O109021,34.27,29,Medium,Pass,Partial Pull
O109022,98.82,26,Medium,Pass,Partial Pull
O109023,39.22,19,Low,Pass,No Pull
O109024,43.47,27,Medium,Pass,Partial Pull
O109025,20.34,8,Medium,Pass,Partial Pull
O109026,43.46,28,Low,Pass,No Pull
O109027,69.98,29,Medium,Pass,Partial Pull
O109028,30.26,4,High,Pass,Full Pull
O109029,27.04,12,Medium,Rework,Partial Pull
O109030,35.76,8,Medium,Pass,Partial Pull
O109031,49.3,4,Medium,Pass,Partial Pull
O109032,26.09,5,Medium,Pass,Partial Pull
O109033,68.45,29,Medium,Fail,No Pull
O109034,47.95,5,High,Pass,Partial Pull
O109035,39.47,20,Medium,Pass,Partial Pull
O109036,61.55,27,Low,Pass,No Pull
O109037,30.66,23,Medium,Pass,Partial Pull
O109038,38.46,14,Medium,Pass,Partial Pull
O109039,29.57,0,High,Pass,Full Pull
O109040,27.75,12,Medium,Pass,Partial Pull
O109041,28.47,8,Medium,Pass,Partial Pull
O109042,57.38,26,Low,Pass,No Pull
O109043,53.07,29,Medium,Fail,No Pull
O109044,35.83,7,High,Pass,Full Pull
O109045,35.16,4,High,Pass,Full Pull
O109046,30.01,25,Medium,Pass,Partial Pull
O109047,34.25,27,Low,Pass,No Pull
O109048,62.36,30,Low,Pass,No Pull
O109049,43.89,23,Medium,Pass,Partial Pull
O109050,25.89,14,Medium,Pass,Partial Pull
O109051,34.74,11,Medium,Pass,Partial Pull
O109052,21.72,1,High,Pass,Full Pull
O109053,71.15,27,Low,Pass,No Pull
O109054,64.4,30,Low,Pass,No Pull
O109055,65.41,28,Low,Pass,No Pull
O109056,45.7,17,Medium,Fail,No Pull
O109057,80.57,26,Low,Pass,No Pull
O109058,21.77,0,High,Pass,Full Pull
O109059,41.37,12,Medium,Fail,No Pull
O109060,45.11,3,Medium,Pass,Partial Pull
O109061,51.82,18,Medium,Pass,Partial Pull
O109062,25.39,0,High,Pass,Full Pull
O109063,22.51,9,High,Rework,Partial Pull
O109064,36.25,13,High,Pass,Partial Pull
O109065,66.87,4,High,Pass,Partial Pull
O109066,18.77,2,High,Fail,No Pull
O109067,43.83,27,Medium,Pass,Partial Pull
O109068,43.34,8,Medium,Pass,Partial Pull
O109069,70.12,30,Low,Pass,No Pull
O109070,29.13,11,Medium,Pass,Partial Pull
O109071,23.63,1,High,Pass,Full Pull
O109072,18.59,3,Medium,Pass,Partial Pull
O109073,71.26,21,Medium,Pass,Partial Pull
O109074,14.06,0,High,Pass,Full Pull
O109075,31.78,29,Low,Pass,No Pull
O109076,25.28,7,Medium,Pass,Partial Pull
O109077,41.77,18,Medium,Pass,Partial Pull
O109078,26.69,13,Medium,Pass,Partial Pull
O109079,16.15,1,High,Pass,Full Pull
O109080,25.45,21,Low,Pass,No Pull
O109081,24.14,0,High,Pass,Full Pull
O109082,66.1,24,Low,Pass,No Pull
O109083,25.19,15,Medium,Pass,Partial Pull
O109084,22.87,9,Medium,Pass,Partial Pull
O109085,59.8,29,Medium,Pass,Partial Pull
O109086,40.54,6,High,Pass,Full Pull
O109087,37.53,8,Medium,Pass,Partial Pull
O109088,63.07,20,Medium,Pass,Partial Pull
O109089,33.32,10,High,Pass,Partial Pull
O109090,43.44,15,Medium,Pass,Partial Pull
O109091,55.83,24,Medium,Rework,Partial Pull
O109092,51.69,28,Low,Pass,No Pull
O109093,50.03,24,Medium,Rework,Partial Pull
O109094,19.89,2,High,Pass,Full Pull
O109095,43.28,29,Medium,Pass,Partial Pull
O109096,32.19,13,Medium,Pass,Partial Pull
O109097,35.58,25,Medium,Pass,Partial Pull
O109098,21.92,8,Medium,Pass,Partial Pull
O109099,44.72,18,Medium,Fail,No Pull
O109100,48.69,29,Medium,Pass,Partial Pull
O109101,62.16,29,Medium,Pass,Partial Pull
O109102,41.24,20,Medium,Pass,Partial Pull
O109103,20.84,19,Medium,Pass,Partial Pull
O109104,14.7,0,High,Pass,Full Pull
O109105,35.89,18,Medium,Pass,Partial Pull
O109106,31.29,13,Medium,Pass,Partial Pull
O109107,20.74,0,High,Pass,Full Pull
O109108,44.03,29,Medium,Pass,Partial Pull
O109109,40.72,14,Medium,Pass,Partial Pull
O109110,65.69,23,Medium,Pass,Partial Pull
O109111,19.8,1,High,Pass,Full Pull
O109112,33.55,7,Medium,Pass,Partial Pull
O109113,46.78,27,Low,Pass,No Pull
O109114,36.38,29,Medium,Rework,Partial Pull
O109115,21.27,0,High,Pass,Full Pull
O109116,55.18,27,Low,Pass,No Pull
O109117,42.16,9,Medium,Pass,Partial Pull
O109118,22.43,6,High,Pass,Full Pull
O109119,65.11,30,Low,Pass,No Pull
O109120,43.26,16,Medium,Pass,Partial Pull
O109121,44.06,24,Low,Pass,No Pull
O109122,36.1,4,Medium,Rework,Partial Pull
O109123,39.6,23,Low,Pass,No Pull
O109124,40.52,11,High,Rework,Partial Pull
O109125,56.63,22,Medium,Pass,Partial Pull
O109126,29.8,20,Medium,Pass,Partial Pull
O109127,18.36,1,Medium,Pass,Partial Pull
O109128,65.24,27,Medium,Pass,Partial Pull
O109129,25.1,8,High,Pass,Full Pull
O109130,26.5,11,Medium,Pass,Partial Pull
O109131,65.26,24,Low,Pass,No Pull
O109132,46.29,27,Medium,Pass,Partial Pull
O109133,36.03,27,Medium,Rework,Partial Pull
O109134,23.55,14,Medium,Pass,Partial Pull
O109135,49.54,10,High,Pass,Partial Pull
O109136,87.88,25,Medium,Pass,Partial Pull
O109137,33.44,8,High,Pass,Full Pull
O109138,41.13,19,Medium,Pass,Partial Pull
O109139,36.66,7,High,Pass,Full Pull
O109140,22.1,6,High,Pass,Full Pull
O109141,50.91,16,Medium,Pass,Partial Pull
O109142,42.43,26,Medium,Pass,Partial Pull
O109143,31.19,9,Medium,Pass,Partial Pull
O109144,42.72,22,Medium,Pass,Partial Pull
O109145,15.04,0,Medium,Pass,Partial Pull
O109146,37.99,21,Medium,Pass,Partial Pull
O109147,34.85,12,High,Pass,Partial Pull
O109148,10.21,2,High,Pass,Full Pull
O109149,37.87,17,Low,Pass,Partial Pull
O109150,28.25,7,Medium,Pass,Partial Pull
O109151,52.41,19,Medium,Pass,Partial Pull
O109152,17.75,1,High,Pass,Full Pull
O109153,62.84,10,Medium,Pass,Partial Pull
O109154,23.13,7,Medium,Pass,Partial Pull
O109155,68.77,9,Medium,Pass,Partial Pull
O109156,19.66,0,High,Fail,No Pull
O109157,18.37,8,Medium,Pass,Partial Pull
O109158,24.84,2,High,Pass,Full Pull
O109159,43.67,19,Medium,Pass,Partial Pull
O109160,35.32,14,Medium,Pass,Partial Pull
O109161,24.85,8,Medium,Pass,Partial Pull
O109162,45.3,19,Medium,Pass,Partial Pull
O109163,75.75,28,Medium,Pass,Partial Pull
O109164,33.31,16,Medium,Pass,Partial Pull
O109165,32.49,8,High,Pass,Full Pull
O109166,32.59,12,High,Pass,Partial Pull
O109167,63.43,24,Low,Pass,No Pull
O109168,9.07,3,High,Pass,Full Pull
O109169,26.77,9,High,Pass,Partial Pull
O109170,50.81,14,Medium,Pass,Partial Pull
O109171,44.73,19,Medium,Pass,Partial Pull
O109172,46.21,17,Medium,Pass,Partial Pull
O109173,56.23,21,Medium,Rework,Partial Pull
O109174,68.45,29,Low,Pass,No Pull
O109175,37.22,5,High,Pass,Full Pull
O109176,43.62,14,Medium,Pass,Partial Pull
O109177,33.01,11,Medium,Pass,Partial Pull
O109178,9.37,2,Medium,Pass,Partial Pull
O109179,14.63,3,High,Pass,Full Pull
O109180,35.31,19,Medium,Pass,Partial Pull
O109181,50.93,15,Medium,Pass,Partial Pull
O109182,35.59,9,Medium,Pass,Partial Pull
O109183,60.64,28,Low,Pass,No Pull
O109184,26.35,9,Medium,Pass,Partial Pull
O109185,58.0,18,Medium,Pass,Partial Pull
O109186,57.98,30,Low,Pass,No Pull
O109187,52.0,21,Medium,Pass,Partial Pull
O109188,54.87,22,Medium,Pass,Partial Pull
O109189,26.91,8,Medium,Pass,Partial Pull
O109190,68.59,28,Low,Pass,No Pull
O109191,36.76,14,Low,Pass,Partial Pull
O109192,29.22,9,Medium,Pass,Partial Pull
O109193,60.36,22,Medium,Pass,Partial Pull
O109194,53.03,16,Medium,Pass,Partial Pull
O109195,17.73,4,Medium,Pass,Partial Pull
O109196,39.13,0,High,Pass,Full Pull
O109197,9.99,3,High,Rework,Full Pull
O109198,17.39,4,Medium,Pass,Partial Pull
O109199,27.37,6,High,Pass,Full Pull
O109200,38.46,10,Medium,Pass,Partial Pull
O109201,43.8,7,Medium,Pass,Partial Pull
O109202,38.96,27,Low,Pass,No Pull
O109203,44.67,29,Medium,Pass,Partial Pull
O109204,53.08,30,Low,Rework,No Pull
O109205,22.63,4,High,Pass,Full Pull
O109206,31.57,16,Medium,Pass,Partial Pull
O109207,38.49,3,High,Pass,Full Pull
O109208,36.51,21,Medium,Pass,Partial Pull
O109209,24.18,4,Medium,Pass,Partial Pull
O109210,39.78,8,Medium,Pass,Partial Pull
O109211,28.77,6,High,Pass,Full Pull
O109212,50.94,14,High,Pass,Partial Pull
O109213,27.79,11,Medium,Pass,Partial Pull
O109214,28.07,16,Medium,Pass,Partial Pull
O109215,14.34,6,Medium,Fail,No Pull
O109216,39.88,15,Medium,Fail,No Pull
O109217,35.06,2,High,Rework,Full Pull
O109218,40.57,1,High,Pass,Full Pull
O109219,24.57,4,High,Pass,Full Pull
O109220,51.68,8,High,Pass,Partial Pull
O109221,53.62,24,Medium,Pass,Partial Pull
O109222,19.53,10,High,Pass,Partial Pull
O109223,28.04,16,Medium,Pass,Partial Pull
O109224,66.76,21,Medium,Pass,Partial Pull
O109225,49.2,23,Medium,Pass,Partial Pull
O109226,52.49,18,Low,Pass,No Pull
O109227,27.39,5,High,Pass,Full Pull
O109228,56.25,20,Medium,Pass,Partial Pull
O109229,25.89,9,Medium,Pass,Partial Pull
O109230,55.01,18,Medium,Pass,Partial Pull
O109231,68.95,30,Low,Pass,No Pull
O109232,36.69,2,High,Pass,Full Pull
O109233,24.43,2,High,Pass,Full Pull
O109234,54.71,7,High,Pass,Partial Pull
O109235,34.78,13,Medium,Pass,Partial Pull
O109236,30.59,14,Medium,Pass,Partial Pull
O109237,37.88,9,High,Pass,Partial Pull
O109238,43.76,27,Medium,Pass,Partial Pull
O109239,20.82,0,High,Pass,Full Pull
O109240,25.14,16,Medium,Pass,Partial Pull
O109241,32.84,17,Medium,Pass,Partial Pull
O109242,52.17,23,Medium,Pass,Partial Pull
O109243,39.2,17,Medium,Pass,Partial Pull
