order_id,workstation_id,product_type,batch_size,wip_level,machine_utilization_pct,operator_skill,setup_condition,machine_condition,setup_time_min,processing_time_min,queue_delay_min,breakdown_event,breakdown_delay_min,cycle_time_min
O108650,WS6,Standard,72,2,70.5,2,Good,Degraded,4.65,26.16,2.59,0,0.0,33.18
O108651,WS6,Standard,49,26,79.5,4,Poor,Degraded,9.32,24.38,24.43,0,0.0,57.58
O108652,WS5,Custom,77,10,78.5,4,Poor,Degraded,12.41,32.64,7.03,0,0.0,50.37
O108653,WS1,Standard,86,25,99.0,1,Good,Healthy,4.08,18.08,26.76,0,0.0,49.06
O108654,WS3,Standard,46,25,78.8,1,Good,Degraded,4.28,11.69,16.13,0,0.0,33.53
O108655,WS5,Standard,86,6,96.6,5,Good,Healthy,4.7,22.9,9.5,0,0.0,36.61
O108656,WS6,Custom,11,15,81.3,3,Good,Degraded,5.4,5.43,21.59,0,0.0,32.78
O108657,WS3,Standard,38,23,80.5,3,Normal,Healthy,8.47,12.1,31.78,0,0.0,52.46
O108658,WS5,Premium,25,11,75.7,3,Normal,Healthy,9.22,10.15,12.73,0,0.0,32.69
O108659,WS6,Standard,26,24,76.9,3,Good,Healthy,4.84,10.0,16.2,0,0.0,29.18
O108660,WS4,Standard,28,16,90.7,4,Good,Healthy,5.11,10.04,21.94,0,0.0,39.88
O108661,WS5,Standard,43,28,71.2,1,Good,Healthy,3.61,15.69,19.32,0,0.0,39.48
O108662,WS6,Premium,75,27,91.5,2,Poor,Healthy,14.36,36.94,33.2,0,0.0,83.46
O108663,WS5,Standard,63,29,97.3,5,Poor,Degraded,9.63,27.33,36.34,0,0.0,77.14
O108664,WS1,Custom,50,6,72.9,1,Good,Healthy,4.33,9.56,5.88,0,0.0,18.97
O108665,WS6,Premium,55,22,94.5,5,Normal,Healthy,7.13,21.46,18.09,0,0.0,45.73
O108666,WS5,Custom,26,23,92.6,3,Normal,Healthy,5.89,9.98,24.54,0,0.0,40.75
O108667,WS2,Standard,77,13,90.4,1,Normal,Degraded,7.0,20.12,19.09,0,0.0,46.86
O108668,WS6,Standard,78,5,72.4,3,Normal,Healthy,8.36,25.36,4.09,0,0.0,39.67
O108669,WS1,Standard,59,9,78.6,4,Poor,Healthy,10.31,14.59,6.49,0,0.0,33.6
O108670,WS6,Standard,84,15,78.6,2,Good,Critical,2.36,36.61,23.54,0,0.0,62.89
O108671,WS5,Standard,83,26,99.0,4,Good,Degraded,4.65,24.83,20.12,0,0.0,50.28
O108672,WS2,Standard,83,28,79.9,1,Poor,Healthy,10.95,21.55,23.95,1,2.18,56.52
O108673,WS6,Custom,19,28,77.8,1,Good,Healthy,4.26,9.09,40.9,0,0.0,57.29
O108674,WS1,Custom,17,29,66.2,4,Good,Critical,3.92,3.5,32.4,0,0.0,38.36
O108675,WS6,Standard,49,3,68.3,3,Normal,Healthy,5.22,18.47,3.59,0,0.0,27.7
O108676,WS4,Standard,15,30,71.8,4,Normal,Healthy,8.23,6.61,37.93,0,0.0,54.67
O108677,WS4,Custom,11,17,84.3,5,Normal,Healthy,6.5,4.18,15.28,0,0.0,24.87
O108678,WS6,Premium,21,3,62.9,5,Normal,Degraded,6.47,10.91,2.29,0,0.0,21.65
O108679,WS1,Custom,20,4,72.0,3,Normal,Healthy,6.98,5.8,4.11,0,0.0,15.84
O108680,WS3,Premium,39,7,57.7,3,Good,Critical,3.64,15.29,11.09,0,0.0,30.8
O108681,WS5,Custom,40,7,96.8,5,Normal,Degraded,4.26,16.85,5.63,0,0.0,27.32
O108682,WS1,Premium,84,3,81.3,5,Normal,Healthy,7.72,16.02,4.75,0,0.0,25.47
O108683,WS1,Premium,92,11,83.7,1,Poor,Healthy,14.17,22.78,11.03,0,0.0,48.26
O108684,WS4,Custom,25,16,66.9,3,Good,Degraded,4.01,11.44,15.21,0,0.0,29.71
O108685,WS2,Custom,44,9,93.9,5,Good,Healthy,4.06,12.21,6.37,0,0.0,25.7
O108686,WS3,Standard,56,20,98.0,1,Normal,Healthy,5.75,15.37,13.22,0,0.0,34.1
O108687,WS4,Premium,34,22,80.8,5,Good,Degraded,2.43,11.73,14.64,0,0.0,28.54
O108688,WS3,Custom,40,12,74.3,4,Good,Healthy,4.41,9.44,16.68,0,0.0,30.22
O108689,WS2,Premium,71,2,86.6,1,Normal,Healthy,8.24,17.92,3.01,0,0.0,27.84
O108690,WS2,Standard,48,9,88.8,4,Normal,Healthy,5.96,14.06,11.98,0,0.0,33.95
O108691,WS2,Standard,74,19,90.4,3,Good,Healthy,3.77,14.62,25.2,0,0.0,38.46
O108692,WS5,Standard,16,12,88.0,2,Good,Degraded,3.2,8.97,11.86,0,0.0,24.98
O108693,WS1,Premium,53,18,91.6,4,Good,Healthy,2.99,11.53,15.48,0,0.0,30.98
O108694,WS6,Custom,38,26,71.7,4,Normal,Healthy,6.76,15.04,26.55,0,0.0,45.75
O108695,WS1,Custom,36,24,90.9,5,Normal,Degraded,6.22,9.84,23.41,0,0.0,39.31
O108696,WS2,Standard,52,19,74.6,3,Good,Healthy,4.01,11.64,12.47,1,1.49,29.7
O108697,WS5,Standard,37,2,49.9,1,Good,Degraded,5.06,13.14,1.64,0,0.0,19.56
O108698,WS1,Premium,78,23,74.4,5,Good,Healthy,4.01,15.35,15.49,0,0.0,34.57
O108699,WS4,Standard,26,10,73.4,2,Good,Healthy,5.51,9.8,11.39,0,0.0,24.06
O108700,WS2,Standard,91,12,82.9,4,Good,Healthy,2.63,16.29,16.34,0,0.0,34.33
O108701,WS6,Premium,42,21,90.1,4,Normal,Degraded,8.31,22.07,23.24,0,0.0,54.84
O108702,WS2,Standard,57,25,82.3,1,Good,Critical,3.5,16.04,29.38,0,0.0,49.24
O108703,WS1,Standard,25,22,99.0,3,Good,Healthy,3.87,5.64,32.09,0,0.0,40.38
O108704,WS4,Standard,93,9,73.7,1,Normal,Healthy,6.16,24.59,12.13,0,0.0,42.71
O108705,WS3,Standard,68,13,56.1,4,Good,Healthy,1.86,13.48,17.46,0,0.0,32.96
O108706,WS6,Premium,80,11,83.3,4,Good,Healthy,3.82,27.28,13.33,0,0.0,43.83
O108707,WS6,Premium,91,14,73.5,3,Good,Healthy,4.41,30.64,14.29,0,0.0,49.32
O108708,WS5,Standard,100,23,67.0,2,Good,Degraded,4.9,30.23,14.99,0,0.0,49.8
O108709,WS1,Standard,33,29,76.4,5,Good,Degraded,3.42,5.14,44.97,0,0.0,53.09
O108710,WS4,Standard,39,12,70.6,1,Normal,Healthy,5.34,12.87,13.79,0,0.0,29.61
O108711,WS1,Standard,32,10,71.8,1,Good,Healthy,4.19,6.87,7.06,0,0.0,20.03
O108712,WS1,Custom,55,27,98.3,2,Normal,Healthy,5.44,13.11,19.18,0,0.0,38.74
O108713,WS2,Standard,91,4,81.5,5,Normal,Healthy,7.94,19.49,5.22,0,0.0,31.03
O108714,WS3,Standard,77,12,76.8,5,Good,Healthy,3.96,13.73,8.07,0,0.0,26.71
O108715,WS3,Standard,61,29,99.0,3,Good,Degraded,4.61,17.81,18.93,0,0.0,43.09
O108716,WS5,Standard,53,27,76.5,5,Good,Healthy,2.02,16.56,33.28,0,0.0,51.57
O108717,WS4,Standard,76,25,65.2,5,Good,Healthy,3.77,16.61,31.25,0,0.0,52.73
O108718,WS2,Standard,52,27,64.1,3,Normal,Healthy,5.87,10.53,30.49,0,0.0,46.19
O108719,WS1,Premium,90,7,79.0,1,Good,Healthy,5.14,18.35,8.31,0,0.0,33.43
O108720,WS4,Custom,60,1,60.3,5,Normal,Critical,7.79,23.91,1.45,1,6.85,39.23
O108721,WS4,Standard,70,26,65.9,4,Normal,Degraded,8.94,21.68,23.2,1,3.72,55.93
O108722,WS2,Standard,71,15,75.4,1,Normal,Degraded,6.14,18.38,11.26,0,0.0,33.36
O108723,WS4,Custom,77,7,93.6,5,Normal,Degraded,7.71,27.15,9.81,0,0.0,41.6
O108724,WS6,Standard,53,14,95.5,2,Normal,Healthy,6.48,21.98,13.12,0,0.0,46.1
O108725,WS2,Standard,45,25,87.9,4,Poor,Degraded,10.16,11.77,18.56,0,0.0,38.58
O108726,WS5,Custom,47,15,80.0,2,Poor,Degraded,13.18,23.55,20.65,0,0.0,57.79
O108727,WS6,Premium,95,19,73.2,1,Good,Healthy,4.77,35.13,23.37,0,0.0,62.53
O108728,WS6,Standard,19,15,84.7,3,Good,Healthy,4.15,8.23,21.48,0,0.0,34.53
O108729,WS1,Standard,74,14,99.0,3,Good,Degraded,4.57,18.21,15.14,0,0.0,41.58
O108730,WS1,Standard,97,29,81.7,5,Good,Degraded,4.79,15.9,33.09,0,0.0,53.26
O108731,WS5,Standard,16,28,74.5,1,Normal,Healthy,7.56,5.83,31.82,0,0.0,43.44
O108732,WS3,Standard,66,13,78.1,5,Good,Degraded,3.86,17.78,20.44,0,0.0,41.46
O108733,WS1,Standard,64,25,76.8,1,Normal,Degraded,4.25,16.66,23.67,0,0.0,45.01
O108734,WS3,Standard,40,22,86.6,5,Normal,Degraded,6.84,12.63,14.76,0,0.0,35.13
O108735,WS4,Standard,18,4,70.8,4,Good,Healthy,1.99,6.98,2.94,0,0.0,11.32
O108736,WS1,Premium,71,26,84.9,2,Normal,Healthy,5.25,16.08,20.12,0,0.0,43.18
O108737,WS1,Premium,57,21,86.8,5,Good,Degraded,5.46,12.52,13.09,0,0.0,30.69
O108738,WS5,Standard,78,26,84.1,2,Normal,Healthy,7.38,24.93,16.63,0,0.0,48.38
O108739,WS3,Premium,18,24,67.0,4,Normal,Healthy,6.11,6.27,16.95,0,0.0,27.53
O108740,WS2,Standard,95,28,78.2,1,Good,Degraded,3.47,22.49,40.51,0,0.0,69.55
O108741,WS6,Custom,67,16,73.7,1,Normal,Healthy,7.19,26.18,13.4,0,0.0,45.77
O108742,WS5,Custom,50,1,79.1,2,Good,Healthy,3.45,16.68,1.46,0,0.0,24.38
O108743,WS3,Standard,51,8,72.0,2,Normal,Critical,7.94,20.97,6.05,1,2.2,35.42
O108744,WS2,Custom,96,4,94.9,2,Normal,Healthy,8.96,21.96,6.13,0,0.0,35.76
O108745,WS5,Standard,60,7,82.2,2,Good,Degraded,4.49,21.43,10.54,0,0.0,36.76
O108746,WS5,Standard,62,17,60.6,4,Normal,Healthy,6.47,17.48,25.51,0,0.0,48.54
O108747,WS6,Premium,69,30,64.0,1,Poor,Healthy,15.66,31.6,35.83,0,0.0,82.66
O108748,WS1,Standard,38,23,94.5,4,Normal,Healthy,7.74,8.94,21.51,0,0.0,34.79
O108749,WS4,Premium,32,13,77.8,5,Normal,Healthy,5.79,12.65,16.23,0,0.0,32.62
O108750,WS2,Custom,78,15,75.3,5,Normal,Healthy,7.28,17.11,12.44,0,0.0,37.67
O108751,WS6,Standard,39,16,93.5,1,Good,Degraded,2.17,17.6,11.39,0,0.0,31.96
O108752,WS1,Custom,13,12,78.2,5,Normal,Degraded,4.7,3.5,17.5,0,0.0,23.95
O108753,WS3,Standard,53,18,65.7,1,Normal,Healthy,5.3,13.22,13.4,1,5.38,37.01
O108754,WS5,Standard,10,29,66.5,1,Good,Healthy,5.24,3.66,25.37,0,0.0,31.87
O108755,WS5,Standard,61,3,87.5,4,Good,Healthy,4.4,18.6,4.4,0,0.0,28.25
O108756,WS4,Standard,68,11,99.0,4,Good,Healthy,4.29,17.79,15.56,0,0.0,39.95
O108757,WS3,Standard,94,2,90.1,1,Good,Healthy,4.72,22.46,2.44,0,0.0,26.85
O108758,WS6,Standard,65,26,75.4,3,Good,Healthy,4.35,18.78,24.77,0,0.0,48.49
O108759,WS4,Premium,42,6,77.3,3,Good,Healthy,3.1,13.27,3.91,0,0.0,17.45
O108760,WS4,Premium,68,20,80.6,4,Normal,Healthy,4.97,21.46,28.04,0,0.0,56.74
O108761,WS6,Standard,63,2,55.8,3,Good,Healthy,3.27,19.68,1.4,0,0.0,28.41
O108762,WS3,Standard,77,14,80.3,4,Good,Degraded,2.39,17.44,14.66,0,0.0,34.91
O108763,WS4,Premium,93,27,87.0,1,Normal,Healthy,7.75,31.62,42.75,0,0.0,80.35
O108764,WS2,Standard,18,29,99.0,5,Good,Healthy,3.29,6.92,35.25,0,0.0,45.14
O108765,WS2,Premium,75,4,93.1,3,Good,Healthy,4.16,19.41,2.53,1,16.09,42.64
O108766,WS3,Standard,83,20,99.0,4,Normal,Healthy,3.53,21.98,12.15,0,0.0,38.77
O108767,WS2,Standard,39,7,99.0,3,Poor,Degraded,9.45,13.86,9.6,0,0.0,31.12
O108768,WS1,Standard,46,22,96.7,2,Normal,Degraded,4.73,11.8,22.2,0,0.0,37.95
O108769,WS3,Standard,47,16,80.3,4,Good,Degraded,3.86,13.38,14.5,0,0.0,33.45
O108770,WS4,Custom,43,24,84.1,2,Good,Healthy,4.14,14.18,26.74,0,0.0,45.9
O108771,WS1,Standard,89,27,60.0,2,Poor,Healthy,11.99,17.28,25.33,0,0.0,53.46
O108772,WS4,Premium,39,10,81.6,3,Normal,Healthy,8.53,14.98,13.53,0,0.0,40.25
O108773,WS2,Standard,49,1,86.8,2,Normal,Healthy,4.0,14.28,1.28,0,0.0,18.82
O108774,WS1,Custom,63,9,76.6,5,Normal,Healthy,9.42,13.75,8.04,0,0.0,28.18
O108775,WS1,Custom,32,6,61.5,4,Good,Healthy,3.3,6.88,9.24,0,0.0,17.88
O108776,WS5,Standard,73,3,99.0,2,Good,Healthy,2.46,19.69,4.73,0,0.0,29.86
O108777,WS4,Custom,57,22,84.9,1,Normal,Healthy,6.18,17.35,25.76,0,0.0,51.11
O108778,WS6,Premium,25,27,99.0,2,Poor,Healthy,17.16,16.06,23.52,0,0.0,57.8
O108779,WS4,Premium,26,16,88.9,1,Good,Healthy,3.44,11.36,18.24,0,0.0,34.77
O108780,WS6,Standard,12,16,96.4,2,Normal,Healthy,5.99,5.28,21.37,0,0.0,33.75
O108781,WS2,Custom,62,18,94.0,2,Good,Critical,3.06,21.09,25.16,0,0.0,47.85
O108782,WS4,Custom,82,27,71.8,4,Poor,Healthy,15.16,25.93,39.08,0,0.0,78.46
O108783,WS4,Custom,100,0,73.9,1,Good,Healthy,3.99,25.72,0.0,0,0.0,28.52
O108784,WS4,Premium,70,16,74.9,1,Normal,Healthy,8.99,22.19,22.23,0,0.0,54.27
O108785,WS6,Standard,98,26,68.4,1,Good,Healthy,5.25,26.99,25.14,0,0.0,58.55
O108786,WS4,Custom,99,5,99.0,5,Normal,Degraded,6.85,32.09,4.79,0,0.0,45.67
O108787,WS2,Standard,65,17,80.5,5,Normal,Healthy,4.61,13.0,18.94,0,0.0,39.75
O108788,WS5,Custom,44,0,85.5,2,Good,Critical,3.8,23.74,0.0,0,0.0,29.9
O108789,WS2,Standard,90,25,64.0,3,Normal,Degraded,8.95,20.6,26.83,0,0.0,58.65
O108790,WS1,Standard,67,20,89.8,2,Poor,Healthy,9.68,16.82,23.39,0,0.0,50.62
O108791,WS4,Custom,84,29,75.1,3,Poor,Degraded,11.79,31.94,26.87,0,0.0,70.28
O108792,WS1,Standard,30,9,95.1,3,Good,Healthy,5.11,6.65,6.95,0,0.0,19.03
O108793,WS5,Standard,96,22,71.8,2,Normal,Critical,7.61,37.85,32.9,0,0.0,77.08
O108794,WS3,Standard,49,23,96.0,4,Normal,Healthy,7.61,12.86,19.64,0,0.0,36.85
O108795,WS6,Standard,89,0,91.3,1,Normal,Critical,9.56,42.52,0.0,0,0.0,55.18
O108796,WS3,Custom,44,23,74.4,4,Normal,Healthy,7.07,11.42,36.29,0,0.0,53.96
O108797,WS3,Standard,91,22,97.0,4,Normal,Healthy,7.64,21.18,24.43,0,0.0,53.14
O108798,WS3,Standard,71,19,93.8,1,Good,Critical,4.81,27.18,19.33,0,0.0,51.56
O108799,WS5,Standard,30,17,85.9,4,Good,Healthy,4.11,9.3,15.11,1,15.02,43.5
O108800,WS1,Standard,23,24,68.1,4,Good,Healthy,4.31,5.81,21.39,0,0.0,30.3
O108801,WS3,Standard,24,3,89.6,5,Good,Healthy,3.06,6.66,4.29,0,0.0,12.33
O108802,WS2,Standard,44,12,80.8,5,Good,Healthy,3.32,8.11,12.79,0,0.0,20.75
O108803,WS3,Standard,14,8,80.6,1,Good,Healthy,3.45,6.03,6.95,0,0.0,16.96
O108804,WS6,Custom,59,26,80.9,1,Normal,Healthy,7.59,23.64,35.96,0,0.0,69.95
O108805,WS4,Custom,69,5,79.6,1,Normal,Healthy,7.23,21.17,6.17,0,0.0,35.1
O108806,WS3,Standard,77,1,69.6,3,Good,Degraded,4.89,20.34,1.16,0,0.0,25.0
O108807,WS1,Standard,94,28,61.8,4,Normal,Healthy,6.18,15.12,25.23,0,0.0,46.02
O108808,WS4,Premium,82,12,59.3,4,Poor,Degraded,15.64,29.66,7.59,0,0.0,53.8
O108809,WS5,Premium,100,24,83.6,2,Poor,Healthy,9.65,38.86,26.23,0,0.0,76.02
O108810,WS3,Standard,64,7,50.9,2,Normal,Degraded,6.21,17.08,8.73,0,0.0,30.71
O108811,WS6,Standard,87,21,88.7,1,Poor,Degraded,8.36,39.62,19.16,0,0.0,64.99
O108812,WS3,Premium,80,28,86.1,2,Normal,Degraded,8.42,27.97,31.59,0,0.0,66.18
O108813,WS1,Standard,85,23,76.4,2,Poor,Healthy,9.46,18.87,30.49,0,0.0,59.68
O108814,WS5,Standard,47,9,92.3,2,Poor,Healthy,9.91,20.81,7.38,0,0.0,35.6
O108815,WS4,Standard,57,18,76.9,1,Good,Degraded,3.48,18.49,16.45,0,0.0,36.85
O108816,WS3,Standard,93,25,85.0,2,Poor,Degraded,11.88,31.31,35.6,0,0.0,78.62
O108817,WS6,Premium,51,26,56.5,5,Normal,Healthy,4.84,18.64,26.15,0,0.0,52.66
O108818,WS5,Standard,65,9,53.1,2,Normal,Healthy,6.07,20.48,12.19,0,0.0,37.73
O108819,WS6,Premium,68,7,77.2,5,Poor,Degraded,17.27,32.08,9.87,0,0.0,60.63
O108820,WS5,Standard,26,13,85.1,1,Good,Healthy,5.28,9.27,8.89,0,0.0,21.04
O108821,WS4,Standard,12,7,91.4,4,Good,Healthy,2.4,6.88,8.92,0,0.0,17.69
O108822,WS4,Premium,73,22,77.9,1,Normal,Degraded,6.77,28.72,20.59,0,0.0,52.92
O108823,WS3,Standard,82,18,83.0,2,Normal,Healthy,7.98,22.61,25.88,0,0.0,56.86
O108824,WS2,Custom,63,14,89.4,5,Poor,Healthy,11.79,18.04,10.92,0,0.0,39.44
O108825,WS5,Standard,69,25,78.5,4,Poor,Healthy,11.26,23.22,37.1,0,0.0,71.93
O108826,WS1,Standard,16,6,87.0,3,Normal,Healthy,6.82,6.91,4.3,0,0.0,16.71
O108827,WS6,Custom,25,25,66.5,4,Poor,Healthy,15.78,10.41,35.89,0,0.0,64.56
O108828,WS2,Standard,77,17,60.1,4,Good,Degraded,4.89,16.86,14.84,0,0.0,36.02
O108829,WS2,Premium,67,30,73.6,4,Poor,Healthy,10.67,15.73,19.79,1,22.54,68.2
O108830,WS1,Standard,28,18,89.3,3,Good,Degraded,5.21,9.44,14.84,0,0.0,28.6
O108831,WS3,Standard,64,23,71.5,3,Normal,Degraded,6.12,16.92,19.42,0,0.0,42.69
O108832,WS1,Custom,13,5,87.8,1,Good,Degraded,5.89,4.54,4.96,1,34.57,50.44
O108833,WS2,Standard,81,7,67.7,5,Normal,Healthy,4.66,14.3,6.81,0,0.0,24.29
O108834,WS4,Standard,12,17,73.0,3,Good,Healthy,4.23,5.27,15.29,0,0.0,24.42
O108835,WS3,Standard,86,7,82.9,2,Good,Degraded,3.44,22.26,10.59,0,0.0,37.05
O108836,WS1,Custom,30,1,72.0,1,Normal,Healthy,5.36,9.77,1.33,0,0.0,19.06
O108837,WS2,Standard,33,13,74.0,4,Normal,Healthy,8.38,7.57,11.31,0,0.0,28.95
O108838,WS1,Custom,94,8,48.7,4,Good,Healthy,5.72,13.09,7.24,0,0.0,26.79
O108839,WS6,Premium,84,20,90.1,5,Normal,Healthy,5.69,30.09,28.04,0,0.0,66.09
O108840,WS6,Standard,40,17,78.6,5,Good,Degraded,2.19,17.55,10.28,0,0.0,27.74
O108841,WS3,Standard,26,15,68.7,5,Good,Healthy,2.97,8.04,20.15,0,0.0,33.6
O108842,WS2,Standard,19,25,99.0,4,Good,Healthy,2.97,6.97,27.7,0,0.0,37.83
O108843,WS1,Standard,45,2,70.5,5,Normal,Healthy,6.2,8.24,2.94,0,0.0,16.33
O108844,WS5,Custom,62,24,73.8,1,Normal,Healthy,5.13,20.45,37.66,0,0.0,62.71
O108845,WS1,Premium,54,14,68.5,2,Normal,Healthy,9.13,14.54,9.41,0,0.0,34.61
O108846,WS4,Premium,91,21,93.2,3,Normal,Degraded,6.91,30.93,20.4,0,0.0,57.49
O108847,WS2,Standard,83,25,97.2,4,Normal,Degraded,7.16,21.11,23.66,0,0.0,52.1
O108848,WS5,Standard,33,9,96.0,2,Normal,Critical,8.05,17.55,13.0,0,0.0,39.38
O108849,WS3,Standard,91,7,95.9,2,Poor,Healthy,12.97,26.66,8.91,0,0.0,50.12
O108850,WS1,Custom,52,23,72.8,5,Good,Healthy,4.71,7.9,33.91,0,0.0,44.05
O108851,WS2,Standard,11,19,99.0,4,Good,Healthy,2.68,4.73,17.31,0,0.0,24.14
O108852,WS5,Custom,87,5,77.7,4,Good,Healthy,1.91,25.79,3.7,0,0.0,32.84
O108853,WS4,Standard,77,8,61.5,1,Normal,Degraded,8.6,24.76,10.24,0,0.0,45.99
O108854,WS4,Standard,42,26,74.9,3,Normal,Degraded,6.38,13.46,22.17,0,0.0,40.88
O108855,WS2,Custom,89,17,83.9,3,Good,Healthy,3.1,19.29,24.46,0,0.0,49.92
O108856,WS4,Standard,92,28,72.3,4,Poor,Healthy,14.68,25.15,37.5,0,0.0,77.61
O108857,WS1,Premium,96,21,81.8,5,Poor,Critical,11.57,29.71,21.3,0,0.0,60.16
O108858,WS4,Custom,93,6,86.4,2,Good,Healthy,2.52,26.86,4.71,0,0.0,34.89
O108859,WS5,Standard,34,6,84.9,5,Good,Degraded,3.09,12.2,5.62,0,0.0,20.41
O108860,WS1,Standard,60,29,87.9,4,Good,Degraded,4.46,13.83,33.6,0,0.0,50.49
O108861,WS5,Standard,25,22,77.8,3,Good,Healthy,2.19,6.97,23.49,0,0.0,29.87
O108862,WS6,Custom,72,18,71.3,5,Poor,Degraded,12.25,31.86,21.42,0,0.0,65.37
O108863,WS6,Premium,55,20,62.4,1,Normal,Degraded,3.7,27.46,30.87,0,0.0,62.8
O108864,WS1,Custom,90,12,78.9,4,Good,Degraded,3.15,18.23,18.4,0,0.0,40.27
O108865,WS6,Premium,91,9,73.6,2,Normal,Healthy,5.91,34.42,10.55,0,0.0,50.25
O108866,WS1,Custom,38,25,78.6,4,Good,Healthy,3.39,7.34,21.97,0,0.0,30.34
O108867,WS3,Standard,38,27,55.2,1,Good,Degraded,5.57,10.68,19.76,0,0.0,38.09
O108868,WS4,Standard,12,28,61.8,4,Good,Healthy,3.61,4.06,18.23,0,0.0,26.51
O108869,WS2,Standard,55,24,86.1,1,Normal,Healthy,6.48,13.47,18.55,1,16.13,48.34
O108870,WS3,Standard,45,27,60.4,2,Normal,Healthy,8.22,12.95,29.82,0,0.0,49.76
O108871,WS6,Standard,100,16,77.7,5,Poor,Healthy,13.55,34.65,10.91,0,0.0,60.3
O108872,WS1,Standard,84,9,70.0,4,Good,Degraded,4.03,16.41,6.14,0,0.0,28.81
O108873,WS4,Custom,51,2,69.3,3,Normal,Healthy,6.05,12.58,2.45,0,0.0,22.78
O108874,WS5,Standard,61,9,81.0,2,Good,Healthy,4.66,18.11,7.08,0,0.0,30.49
O108875,WS2,Standard,67,13,80.3,1,Good,Healthy,4.3,15.75,13.06,0,0.0,31.64
O108876,WS6,Standard,92,2,86.6,1,Poor,Healthy,12.92,36.61,1.74,0,0.0,53.59
O108877,WS6,Custom,100,10,66.8,4,Normal,Healthy,8.99,30.73,10.53,0,0.0,51.78
O108878,WS2,Standard,48,28,69.4,2,Good,Healthy,2.65,11.78,39.66,0,0.0,53.97
O108879,WS3,Standard,43,8,93.5,1,Normal,Healthy,6.94,14.64,11.45,0,0.0,33.51
O108880,WS1,Custom,74,12,77.3,3,Normal,Healthy,7.59,16.04,7.3,0,0.0,31.27
O108881,WS6,Standard,34,19,84.4,2,Poor,Healthy,13.64,15.0,16.42,0,0.0,44.07
O108882,WS1,Standard,22,27,74.0,5,Normal,Healthy,7.12,3.93,33.03,0,0.0,43.7
O108883,WS3,Standard,35,28,85.5,2,Good,Healthy,5.4,10.46,30.63,0,0.0,47.71
O108884,WS4,Premium,38,25,50.1,2,Normal,Healthy,4.98,10.21,39.1,0,0.0,54.27
O108885,WS4,Standard,66,4,93.8,1,Good,Degraded,4.2,23.81,3.88,0,0.0,32.04
O108886,WS4,Standard,76,3,74.5,1,Good,Healthy,2.96,19.65,3.66,0,0.0,24.73
O108887,WS1,Custom,24,22,65.0,3,Normal,Healthy,6.01,5.42,22.6,0,0.0,35.74
O108888,WS5,Custom,14,27,67.3,2,Normal,Degraded,6.23,7.26,31.03,0,0.0,45.45
O108889,WS5,Premium,24,19,76.8,4,Good,Degraded,4.37,12.74,13.66,0,0.0,28.5
O108890,WS4,Standard,92,28,78.7,5,Normal,Healthy,8.71,20.35,30.64,0,0.0,60.04
O108891,WS5,Premium,33,20,81.7,3,Normal,Healthy,6.42,11.86,18.95,0,0.0,36.94
O108892,WS1,Custom,58,10,65.7,2,Normal,Degraded,7.94,13.37,8.08,0,0.0,32.6
O108893,WS1,Custom,59,26,90.5,5,Good,Healthy,3.23,12.05,26.76,0,0.0,40.85
O108894,WS1,Custom,35,23,73.7,5,Good,Degraded,4.59,10.51,30.88,0,0.0,44.96
O108895,WS2,Standard,86,11,73.1,5,Good,Healthy,4.27,16.66,17.58,0,0.0,36.9
O108896,WS2,Standard,15,18,77.3,5,Good,Degraded,3.29,4.31,26.2,0,0.0,37.31
O108897,WS2,Standard,58,17,88.0,5,Good,Degraded,4.35,14.21,26.74,0,0.0,48.28
O108898,WS3,Standard,47,3,79.6,4,Good,Critical,3.5,16.06,2.68,0,0.0,23.43
O108899,WS4,Standard,81,8,73.5,5,Good,Healthy,4.87,18.18,10.37,0,0.0,32.47
O108900,WS4,Premium,27,7,76.1,2,Good,Degraded,5.55,9.29,9.74,0,0.0,21.24
O108901,WS5,Standard,97,8,94.6,5,Poor,Healthy,6.9,30.87,6.74,0,0.0,43.1
O108902,WS3,Custom,82,16,92.7,1,Normal,Healthy,8.35,24.46,19.69,0,0.0,48.48
O108903,WS3,Standard,77,15,84.4,5,Good,Degraded,4.5,21.12,11.17,0,0.0,34.27
O108904,WS1,Custom,55,26,81.8,2,Poor,Healthy,11.13,15.28,40.23,0,0.0,65.17
O108905,WS5,Standard,68,0,99.0,2,Good,Degraded,3.15,26.15,0.0,0,0.0,29.84
O108906,WS4,Standard,28,25,85.6,4,Good,Healthy,4.09,9.81,18.91,0,0.0,33.34
O108907,WS1,Standard,10,7,82.2,1,Normal,Healthy,8.35,3.5,9.05,0,0.0,21.47
O108908,WS2,Premium,77,10,77.6,5,Good,Healthy,2.49,14.77,15.76,0,0.0,35.18
O108909,WS1,Standard,50,4,84.3,4,Good,Healthy,3.71,11.03,2.69,0,0.0,16.6
O108910,WS3,Custom,42,0,43.5,1,Good,Healthy,5.01,12.96,0.0,0,0.0,15.28
O108911,WS1,Standard,34,3,92.3,5,Normal,Healthy,5.78,7.34,3.31,0,0.0,13.75
O108912,WS5,Standard,66,6,64.7,1,Normal,Critical,7.36,29.64,5.62,0,0.0,39.86
O108913,WS2,Premium,56,11,71.4,5,Good,Degraded,2.44,14.76,10.47,0,0.0,28.96
